Image Name,Comment,Is_English,Sentiment Score,Category
aespa4.txt,Oh y’all ate with this one!😩🔥,True,-0.5848,Unpopular
aespa4.txt,CEWEKU SEMUA,True,0.0,Neutral
aespa4.txt,IMMA GET IT DONEEEEEEEE,True,0.0,Neutral
aespa4.txt,Lucu winter pas ending hihi,True,0.0,Neutral
aespa4.txt,IM SO IN LOVE WITH U GUYS❤️,True,0.785,Popular
aespa4.txt,CANTIK BANGEET LOOK INI,True,0.0,Neutral
aespa4.txt,AWWWWW WIRINA AT THE END 😭,True,-0.4767,Unpopular
aespa4.txt,IM SORRU NINGNING😍😍😍😍,True,0.9001,Popular
aespa4.txt,I am obsessed please,True,0.1531,Popular
aespa4.txt,I like this song the best ever❤️,True,0.7717,Popular
aespa4.txt,the album 👊🏽🥹🤍,True,0.0,Neutral
aespa4.txt,I LOVE WOMENENNNNNN,True,0.6369,Popular
aespa4.txt,Shoot,True,-0.34,Unpopular
aespa4.txt,Winter is too... 🥵🥵🥵❤️‍🔥❤️‍🔥❤️‍🔥,True,-0.7351,Unpopular
aespa4.txt,i need this outfit to be ootd on music show,True,0.0,Neutral
aespa4.txt,THE OUTFITSSS,True,0.0,Neutral
aespa4.txt,ALBUM OF THE YEAR,True,0.0,Neutral
aespa4.txt,Soty,True,0.0,Neutral
aespa4.txt,FIRST!!,True,0.0,Neutral
aespa4.txt,UCHINAGA AERI LU CAKEP BGT SUMPAAAHHHHH,True,0.0,Neutral
aespa4.txt,"The MV,the dance,the vocals,the visuls EVERYTHING WAS PERFECT 😭💞",True,0.7672,Popular
aespa4.txt,GISELLE CAMTIP BANGETTTTT,True,0.0,Neutral
aespa4.txt,song of the year,True,0.0,Neutral
aespa4.txt,aespa word play on armageddon is so genuis😫,True,-0.197,Unpopular
aespa4.txt,❤❤❤️❤️ Aespa slayed!!!,True,0.8827,Popular
aespa4.txt,SONG OF THE YEAR,True,0.0,Neutral
aespa4.txt,song of the year fix,True,0.0,Neutral
aespa4.txt,So early thhh,True,0.0,Neutral
aespa4.txt,ALBUM OF THE FUCKEN YEAR,True,0.0,Neutral
aespa4.txt,YALL SLAYED,True,0.0,Neutral
aespa4.txt,This is crazy🤯🤯🤯 Can I scream? 😭🔥,True,-0.8625,Unpopular
aespa4.txt,SONG OF THE YEAR 🔥🔥🔥,True,-0.7351,Unpopular
aespa4.txt,"Main Slayer Ningning, you own this er aagain girl🔥🔥🔥 your vocals is 10x better than in Supernova🔥🔥 not to mention the prettiest gal, the visua, talent galore🔥 main slayer just slaying since day 1🔥🔥🔥🔥🔥🦋🦋🦋🦋",True,-0.9186,Unpopular
aespa4.txt,loh winter new hari??? bjirr😭😭😭,True,-0.8702,Unpopular
aespa4.txt,I love this part. So addicted 🔥,True,0.3657,Popular
aespa4.txt,"MASTERPIECE, BEST MV AND CONCEPT OF KPOP!!!🔥",True,0.8818,Popular
aespa4.txt,"I really like this song, the styling and everything🔥😍",True,0.5256,Popular
aespa4.txt,OMGGGG CANTIK SEKALIII,True,0.0,Neutral
aespa4.txt,the 4 year wait was so worth it queens this is literally soty,True,0.3593,Popular
aespa4.txt,oh they ate,True,0.0,Neutral
aespa4.txt,THIS LOOK ATE SO HARD,True,-0.2183,Unpopular
aespa4.txt,THE CHOREO THE VOCALS THE MV THIS IS AESPA CORE Y'ALL,True,0.0,Neutral
aespa4.txt,GISELLE AAAANJRROOTTTT CAKEP BGT LUUUU,True,0.0,Neutral
aespa4.txt,winter's popping 🔥,True,-0.34,Unpopular
aespa4.txt,slaying queens😍,True,0.4588,Popular
aespa4.txt,They ateeee,True,0.0,Neutral
aespa4.txt,DONAS DE TUDO E TODOS,True,0.0,Neutral
aespa4.txt,GISELLE ATE THIS COMEBACK SO HARD,True,-0.2183,Unpopular
aespa4.txt,Giselle cantik bgt woy,True,0.0,Neutral
aespa4.txt,aespa copied SOTY again 😃⭐️,True,0.3612,Popular
aespa4.txt,Ma girrrlsssss slayyy it 🔥🔥🔥,True,-0.7351,Unpopular
aespa4.txt,SONG OF THE YEAR FR!!!,True,0.0,Neutral
aespa4.txt,THIS IS SUCH A BOOPPP,True,0.0,Neutral
aespa4.txt,CANTIK BGT GISELLE😭😭😭😭😭😵‍💫,True,-0.9538,Unpopular
aespa4.txt,CAKEP BANGET CEWEKU 😔😔😔😔,True,0.296,Popular
aespa4.txt,ACHKKKKKK GIRLY,True,0.0,Neutral
aespa4.txt,IM LOVING ARMAGEDDON,True,0.5994,Popular
aespa4.txt,girls ate🔥,True,-0.34,Unpopular
aespa4.txt,I LIKE IT SOOOOOOOO MUCHHHHHHHH,True,0.3612,Popular
aespa4.txt,LOVE AESPA,True,0.6369,Popular
aespa4.txt,TiAmo❤️,True,0.0,Neutral
aespa4.txt,GIGI CANTIK BANGETTTTTTTT 😍😍,True,0.7184,Popular
aespa4.txt,@aespa_official 🔛🔝🫠🫦💘💓💗💖🩷💞💕💝💗💘💓🩷💖💕🩷❤️‍🔥,True,0.9929,Popular
aespa4.txt,i’m gonna stay here for the whole day,True,0.0,Neutral
aespa4.txt,thank you for your hardwork i will always love you aespa 🫶🏻🫶🏻🫶🏻,True,0.7717,Popular
aespa4.txt,GISELLE IMPROVE BGTTT PRODU OF U GIGI❤️❤️❤️❤️,True,0.5622,Popular
aespa4.txt,THIS LOOKKK 😩😩,True,-0.4939,Unpopular
aespa4.txt,Best MV All the time ❤️,True,0.6369,Popular
aespa4.txt,"Every comeback is a masterpiece, they ate all the concepts 🔥🔥🔥",True,-0.2732,Unpopular
aespa4.txt,ningning looks really pretty even in this basic hairstyle oh god,True,0.6801,Popular
aespa4.txt,Who is the choreographer for this song? Is it bada????,True,0.0,Neutral
aespa4.txt,Best song of the year🔥🔥🔥,True,-0.25,Unpopular
aespa4.txt,Perfection🥹🥰,True,0.8074,Popular
aespa4.txt,Song of the year🔥,True,-0.34,Unpopular
aespa4.txt,GODSPA HAS DONE IT AGAIN🤌🤌,True,0.0,Neutral
aespa5.txt,oh we smell a HIT!!! 🔥,True,-0.5067,Unpopular
aespa5.txt,IT SOUNDS TOO GOOD,True,0.4404,Popular
aespa5.txt,"ARMAGEDDON (album) - ALBUM OF THE YEAR, Armageddon (song) & Supernova - SONG OF THE YEAR, aespa - ARTIST OF THE YEAR🔥🔥🔥🔥",True,-0.8225,Unpopular
aespa5.txt,Are they saying Imma get’em or Armageddon 😭,True,-0.4767,Unpopular
aespa5.txt,they can never step on aespa...,True,0.0,Neutral
aespa5.txt,THEY OUTDID THEMSELVES ONCE AGAIN,True,0.0,Neutral
aespa5.txt,@just_2by canduu coooo😍🔥,True,0.1531,Popular
aespa5.txt,Now I've got all this popcorn... 👽🍿,True,0.0,Neutral
aespa5.txt,CAN'T WAAAAITTTTT,True,0.0,Neutral
aespa5.txt,Finally aespa did a move 🔥🔥🔥,True,-0.7351,Unpopular
aespa5.txt,"Let's go aespa, ARMAGEDDON are ready.🔥😍",True,0.4767,Popular
aespa5.txt,This is the best song I’ve ever heard in my whole entire life I love you aespa.,True,0.8555,Popular
aespa5.txt,another all-kill song,True,0.0,Neutral
aespa5.txt,THEY OUTDID THEMSELVES AGAIN BRO,True,0.0,Neutral
aespa5.txt,The choreo is slayinggg💅🔥,True,-0.34,Unpopular
aespa5.txt,SOTY ME THINKS,True,0.0,Neutral
aespa5.txt,The real black mamba girl😭❤️,True,-0.4767,Unpopular
aespa5.txt,I'm in love with this song already omg,True,0.6369,Popular
aespa5.txt,THIS SOUNDS SO COOL,True,0.4572,Popular
aespa5.txt,AHHHHH THERE IS THE SPOILER AHHHH THERE IS THE SPOILER THAT NINGNING SHOWED❤️🫸🏻,True,0.0,Neutral
aespa5.txt,"HAH, INI ARMAGEDDON???? ENAK BANGEEETTTTT UUUIII",True,0.0,Neutral
aespa5.txt,Is it the course ??,True,0.0,Neutral
aespa5.txt,"Karina dancing amazingly, she doing the footwork, lock moves and popping really well with good body control",True,0.6764,Popular
aespa5.txt,Omg 🔥 Never heard a song like this.,True,0.0258,Popular
aespa5.txt,"For a second, I thought that my phone wasn't working",True,0.0,Neutral
aespa5.txt,winter 🔥🔥🔥🔥,True,-0.8225,Unpopular
aespa5.txt,soty 🔥,True,-0.34,Unpopular
aespa5.txt,Vibes gothic ❎ Vibes bengkel bubut ✅🗿,True,0.0,Neutral
aespa5.txt,The outfits look so damn good 🔥,True,-0.4546,Unpopular
aespa5.txt,This comeback is ATE 🔥,True,-0.34,Unpopular
aespa5.txt,DAMN GIGI YOUR TALL🔥👏,True,-0.7034,Unpopular
aespa5.txt,I’m just say winters best dancing skill was her popping and now we can actually see how much she stand out doing itttt,True,0.6369,Popular
aespa5.txt,I hope winter will get more lines than her lines in supernova 😭i love her voice the most ❤️,True,0.6124,Popular
aespa5.txt,Cant get my eyes off ningning,True,0.0,Neutral
aespa5.txt,"now i know why bang pd (hybe) said to minheejin ""can u step on æspa?""",True,0.0,Neutral
aespa5.txt,I'm addicted to this spoil,True,0.0,Neutral
aespa5.txt,"Please, go to running man. I want to see æspa in variety show. Especially in Running man 😉",True,0.3818,Popular
aespa5.txt,GISELLE U IMPROVE ALOT IM SO PROUD OF U MY GIRL 🔥🔥🔥❤️‍🔥❤️‍🔥❤️‍🔥,True,-0.2366,Unpopular
aespa5.txt,This song is so Giselle 🫶🏻,True,0.0,Neutral
aespa5.txt,I thought nothing can suppress supernova but No I am wrong this is sooo good can’t wait for 27,True,-0.4767,Unpopular
aespa5.txt,CAN’T WAITTT 🔥🔥🔥,True,-0.7351,Unpopular
aespa5.txt,The snippet is so good. Just imagine how good the full song would be.,True,0.7678,Popular
aespa5.txt,I see the zoom zoom zoom move (rv stans only) 😌,True,0.3818,Popular
aespa5.txt,Karina's style is insane this come back!,True,-0.4574,Unpopular
aespa5.txt,goshhh this is actually good can't wait,True,0.4404,Popular
aespa5.txt,The kinda dance Giselle really likes and it shows. 😌😌🌙🌙🌙,True,0.807,Popular
aespa5.txt,Song of the Year นี่ล่ะๆ,True,0.0,Neutral
aespa5.txt,I'm already OBSESSED!!!,True,-0.5121,Unpopular
aespa5.txt,karina dances this choreo better than anyone 🙌,True,0.4404,Popular
aespa5.txt,WHAT THE HECK IS THE INSTRUMENTAL,True,0.0,Neutral
aespa5.txt,WHAT THE HELL AESPA 🔥🔥🔥,True,-0.9106,Unpopular
aespa5.txt,It's like a war theme song,True,-0.34,Unpopular
aespa5.txt,@this_is_mabel_,True,0.0,Neutral
aespa5.txt,From Supernova “ oh eyy“ to “ oh ey oh ey oh” OA 🧠 Imma get it done to ARMAGEDDON 🧠🧠🧠🥰,True,0.8074,Popular
aespa5.txt,THEY ARE VERY COOL WITH THEIR CLOTHING CONCEPT❤️‍🔥❤️‍🔥❤️‍🔥,True,-0.2826,Unpopular
aespa5.txt,Changes hair for Giselle please 🥺!!!!,True,0.5374,Popular
aespa5.txt,COKK????😭😭,True,-0.7998,Unpopular
aespa5.txt,Sounds so fineee❤️,True,0.0,Neutral
aespa5.txt,Can't keep your eyes off Karina and winter.,True,0.0,Neutral
aespa5.txt,It’s hitting hard,True,-0.1027,Unpopular
aespa5.txt,this is so good what 😭,True,0.1633,Popular
aespa5.txt,The song is already addictive,True,0.0,Neutral
aespa5.txt,Giselle outfitnya ky dance practice. Ada apa sih sm stylish nya?,True,0.0,Neutral
aespa5.txt,hey Armageddon sainganmu supernova loh🤣,True,0.4939,Popular
aespa5.txt,This the tt?,True,0.0,Neutral
aespa5.txt,Yeah no this is Karina's choreo for sure... Hers was the most precise and powerful execution,True,0.6557,Popular
aespa5.txt,O my good doctor is Armageddon,True,0.4404,Popular
aespa5.txt,Can't wait❤️🔥,True,-0.34,Unpopular
aespa5.txt,This is going to be another Bop like Supernova,True,0.3612,Popular
aespa5.txt,OMG sounds gooddd 😮😭👏👏🔥,True,-0.6705,Unpopular
aespa5.txt,what,True,0.0,Neutral
aespa5.txt,Song to my ear ❄🌙⭐🦋,True,0.0,Neutral
aespa5.txt,"@aespa_official please treat giselle better, i love all of them but her outfit different from the three of them, its not fair please treat her better @smtown",True,0.4814,Popular
aespa5.txt,Omooo first time seeing Karina shows her navel😮,True,0.0,Neutral
aespa5.txt,move along im stucj here for 5days alr 😭,True,-0.4767,Unpopular
aespa5.txt,aoay vs oeoeo,True,0.0,Neutral
aespa5.txt,The fact that is song is not even out and people are already making dance covers says that this is gonna be lit 🔥,True,-0.34,Unpopular
aespa5.txt,sounds like a mosquito in my ear 😭 not rlly vibing w it but i hope it will sound better after listening to the whole song,True,0.8126,Popular
aespa5.txt,HANDSOME JIJELLL,True,0.4939,Popular
aespa5.txt,i need this song out now actually 💔💔,True,0.4939,Popular
aespa5.txt,Sumin we freaking luv U🩷🫶,True,-0.4215,Unpopular
aespa5.txt,THISS IS SOOO GOOODDDDDD AAAAAA,True,0.0,Neutral
aespa5.txt,Slay so cvnty 🔥,True,-0.3976,Unpopular
aespa5.txt,Experience since sell growth place. 💞,True,0.7845,Popular
aespa5.txt,oh the mother you are!!! @suminboutu,True,0.0,Neutral
aespa5.txt,"i hate how they treat giselle, so unfair",True,-0.659,Unpopular
aespa5.txt,i think this is the chorus of Armageddon,True,0.0,Neutral
aespa5.txt,This is so scary I don't know why,True,-0.6269,Unpopular
aespa5.txt,ningning slayed this choreo wHAAAAAAT,True,0.0,Neutral
aespa5.txt,"WEIII CEWEK"" GUEEE 😍😍🔥🔥🔥",True,-0.0516,Unpopular
aespa5.txt,This is so good!!!! 🙌,True,0.7104,Popular
aespa5.txt,Them micro bangs have me in a chokehold lorddd have mercy🥵,True,0.3612,Popular
aespa5.txt,Inject this song into my veins rn 😭 IT SOUNDS SO GOOD,True,0.5383,Popular
aespa5.txt,ARMAGEDDON?? obsessed already,True,-0.264,Unpopular
aespa5.txt,IMNEH CW AK SMW SI,True,0.0,Neutral
aespa5.txt,So excited aespa comeback Armageddon 🔥🔥🔥 🥰 💞 @aespa_official @katarinabluu,True,0.8439,Popular
aespa5.txt,KARINAAA?? the outfit adkfkf 😭🤌,True,-0.5362,Unpopular
aespa5.txt,"Alright for you Aespa, I'M A GET IT (my work) DONE #armageddon",True,0.25,Popular
aespa5.txt,this sounds like soty,True,0.3612,Popular
aespa5.txt,IT'S SO CATCHY 😭😭😭😭😭,True,-0.947,Unpopular
aespa5.txt,sounds so exciting,True,0.5413,Popular
aespa5.txt,aespa is already on the NEXT LEVEL❤️‍🔥❤️‍🔥❤️‍🔥,True,-0.7351,Unpopular
aespa5.txt,Ahhhhh the girls are backkkkkk😻😻,True,0.7184,Popular
aespa5.txt,They copy soty😡😡😡,True,0.0,Neutral
aespa5.txt,“Imma get it done”! That is my new motto.😂🤣,True,0.75,Popular
aespa5.txt,"BTW, who did the 🐉 chew up?",True,0.0,Neutral
aespa5.txt,"Ngl, this MV is running in my veins 24/7...🙏💥💯",True,-0.3612,Unpopular
aespa5.txt,Winter l love you❤️,True,0.802,Popular
aespa5.txt,THEY OUTDID THEMSELVES ONCE AGAIN,True,0.0,Neutral
aespa5.txt,IT SOUNDS TOO GOOD,True,0.4404,Popular
aespa5.txt,Loh loh bagus heee,True,0.0,Neutral
aespa5.txt,Omggg i can't get over with supernova...,True,0.0,Neutral
aespa5.txt,WOYOWOY TIDAK SABAAAAR,True,0.0,Neutral
aespa5.txt,"Wow, so satisfying",True,0.796,Popular
aespa5.txt,THIS A LIL TOO GOOD YALL,True,0.4404,Popular
aespa5.txt,THIS IS SO GOOD WHATTTT,True,0.5777,Popular
aespa5.txt,Stepped on Hybe 🤭,True,0.4939,Popular
aespa5.txt,WAAHH HAHHHHHHHHH BUTUH FULL NYAA CEPATTTTTTT,True,0.0,Neutral
aespa5.txt,CONCEPT AND STYLIST ATE DAMN,True,-0.4019,Unpopular
aespa5.txt,The ilussion hand dance references 😍,True,0.7351,Popular
aespa5.txt,CEPETAN RILIS GAKKK CANDU BANGETTT LAGI 😭😭🔥🔥😍😍😍😍❤️❤️❤️❤️❤️,True,0.25,Popular
aespa5.txt,Another BOP 😍,True,0.4588,Popular
aespa5.txt,IHHH ENAK LAGU NYAA,True,0.0,Neutral
aespa5.txt,That beat ughhhh,True,0.0,Neutral
aespa5.txt,Huele a soty 👄,True,0.0,Neutral
aespa5.txt,Song is great but giselle outfit is… why????? Why Stylist why?!!! 🔥🔥🔥🔥,True,-0.9133,Unpopular
aespa5.txt,I love it and on top of the hand choreo it reminds me of Chung ha's 12 o'clock,True,0.8481,Popular
aespa5.txt,SONG OF THE YEAR,True,0.0,Neutral
aespa5.txt,Is it just me or they always giving Giselle funky aaah outfit or over covering her 😭,True,-0.2732,Unpopular
aespa5.txt,What.is.this. OMG i literally can't wait👏👏,True,0.0,Neutral
aespa5.txt,they don’t miss,True,-0.1531,Unpopular
aespa5.txt,This is so gooddddd,True,0.0,Neutral
aespa5.txt,My type🔥,True,-0.34,Unpopular
aespa5.txt,I’m already loving it,True,0.5994,Popular
aespa5.txt,SONG OF THE YEAR🔥🔥,True,-0.5859,Unpopular
aespa5.txt,"Aespa song's my vibe , easy listening for me 😍",True,0.7096,Popular
aespa5.txt,Woahhh 🔥🔥😍😍,True,0.296,Popular
aespa5.txt,ningning dance so well！,True,0.0,Neutral
aespa5.txt,IH ENAK BGT ARMAGEDDON,True,0.0,Neutral
aespa5.txt,boss😍😍🔥🔥🔥,True,-0.0516,Unpopular
aespa5.txt,SUKA BGT🔥🔥🔥 CHENTYYYLLL TAPI GANTENG LAGUNYA???,True,-0.7744,Unpopular
aespa5.txt,"Supernova not really my cup of tea, but this is obviously my fav 👏, and hello, i'm not even a MY's but yeah i like this, iya cool",True,0.9186,Popular
aespa5.txt,oh this is giselle’s song fr i get it now,True,0.0,Neutral
aespa5.txt,BUSETT OUTFIT GISELLE CANTIK BGT🥹🥹🤍🤍,True,0.0,Neutral
aespa5.txt,What the fuck is going on!!!!!,True,-0.6876,Unpopular
aespa5.txt,Song Of The Universe,True,0.0,Neutral
aespa5.txt,are we hearing song of the yearrrrrrr? @_renneeeeee,True,0.0,Neutral
aespa5.txt,COME AWNNNNNNNN,True,0.0,Neutral
aespa5.txt,Stylists need to stop hiding karina’s body. Istg her in this outfits >>>>> MINDBLOWING,True,-0.5267,Unpopular
aespa5.txt,this sounds like song of the year ??,True,0.4329,Popular
aespa5.txt,@hasni_mptr355 @hxh.sn03 HAYU IH COVER😢,True,-0.4767,Unpopular
aespa5.txt,this is an ountro i just know it 💀,True,0.0,Neutral
aespa5.txt,who is stepping on aespa again?,True,0.0,Neutral
aespa5.txt,It’s a good evening 🌆,True,0.4404,Popular
aespa5.txt,Never been so excited for an album im shaking,True,0.3434,Popular
aespa5.txt,I don't why but winter short giving taeyong's vibe,True,0.4767,Popular
aespa5.txt,OMG THIS IS LIT 🔥,True,-0.34,Unpopular
aespa5.txt,so addicted🔥,True,-0.3976,Unpopular
aespa5.txt,Spoty is calling,True,0.0,Neutral
aespa5.txt,WOYLAH! ITU GERAKAN TANGAN DANCERNYA ENAK BGT LIHATNYAA!! MELIUK2NYA ITU LOH😭😭,True,-0.795,Unpopular
aespa5.txt,Woahh,True,0.0,Neutral
aespa5.txt,This reminds me of shim mina's answer the phone 🔥🔥🔥,True,-0.7351,Unpopular
aespa5.txt,winter’s voice scratch some part of my brain,True,0.0,Neutral
aespa5.txt,winter！！！！！！🔥🔥🔥🔥🔥,True,-0.875,Unpopular
aespa5.txt,Wowww better than supernova🥹,True,0.4404,Popular
aespa5.txt,wht?!!! 😍😍,True,0.783,Popular
aespa5.txt,the dance i like it😭🔥❤️,True,-0.4588,Unpopular
aespa5.txt,Here they go with Giselle’s outfit,True,0.0,Neutral
aespa5.txt,"im a get it done, Armageddon, wowwww",True,0.0,Neutral
aespa5.txt,Yesss GISELLE I LOVE YOUR STYLE GURL🔥👏😎,True,0.7603,Popular
aespa5.txt,GET IT DOONNEEEEEE,True,0.0,Neutral
aespa5.txt,Aeri's outfit is just so good!! All of the outfits are good but her's just hit different! She looks so cool,True,0.8475,Popular
aespa5.txt,TGL 27 LAMA BGT SIII 😭😭,True,-0.7351,Unpopular
aespa5.txt,Why giselle just wear different shoes😭,True,-0.4767,Unpopular
aespa5.txt,WOAHAHAHAHSHHDHRHE I LOVE THIS SMMM,True,0.6369,Popular
aespa5.txt,why do aespa feels like they're just starting their career every comeback,True,0.3612,Popular
aespa5.txt,BYE ARMAGEDDON BOUT TO EAT HARD 😝😝,True,-0.2808,Unpopular
aespa5.txt,Bau-bau Song Of the Years🔥🔥,True,-0.5859,Unpopular
aespa5.txt,GIGIII U'R SOOO COOL,True,0.3182,Popular
aespa5.txt,SO READY FOR THIS,True,0.4201,Popular
aespa5.txt,CAN'T WAITTT,True,0.0,Neutral
aespa5.txt,New Hit is coming,True,0.0,Neutral
aespa5.txt,BOLEH GAK RILISNYA BESOK. GAK NUNGGU TGL 27🥲,True,0.0,Neutral
aespa5.txt,Giselle is the only one wears white shoes w/o heels,True,0.0,Neutral
aespa5.txt,Winter ate this part | next ks Karina | 3rd is Giselle | then we have Ningning,True,0.0,Neutral
aespa5.txt,MDS AAAAAA JA E HIT AQ EM CASA,True,0.0,Neutral
aespa5.txt,BRO RELEASE IT RN,True,0.0,Neutral
aespa5.txt,i fear they ate again,True,-0.4939,Unpopular
aespa5.txt,Its giving blackpink?????,True,0.5204,Popular
aespa5.txt,lmao give giselle some platforms she looks so tiny next to the others,True,0.5994,Popular
aespa5.txt,WHAT THE HECKKK,True,0.0,Neutral
aespa5.txt,BEST SONG IVE HEARD,True,0.6369,Popular
aespa5.txt,ARE YALL SEEING HOW FUCKING AMAZING GISELLE FITS THIS DANCE?!?!?!?!? LIKE WE CAN ALL SEE THE CONFIDENCE BOOST SINCE GIRLS TO NOW,True,0.9405,Popular
aespa5.txt,I love you too baby,True,0.6369,Popular
aespa5.txt,Good morning 🌞🌅,True,0.4404,Popular
aespa5.txt,THIS SOUNDS LIKE MY NEW FAV TRACK,True,0.6705,Popular
aespa5.txt,GABISA INI MAHH MO NANGIS!!!!!!!!! ❤️‍🔥❤️‍🔥❤️‍🔥,True,-0.811,Unpopular
aespa5.txt,Can’t wait🥹🔥,True,-0.34,Unpopular
aespa5.txt,Giselle better get a perfect rap part ok sm entertainment thank you for giving a Chorus part ... ❤️ But I'm still expecting rap from main rapper... 🔥❤️🥺😩😭,True,-0.3919,Unpopular
aespa5.txt,Treat Giselle equally plzzz why Gigi is the only one without heels??,True,0.4696,Popular
aespa5.txt,WEEHH SYOK BERAT ❤️,True,0.0,Neutral
aespa5.txt,🤯❤️ IT'S TOO GOOD! omg,True,0.6027,Popular
aespa5.txt,THEY SAID SHT SO THEY KNOW WHAT TO DO,True,0.0,Neutral
aespa5.txt,Okay this Will be masterpiece,True,0.7184,Popular
aespa5.txt,can't waittt woyy,True,0.0,Neutral
aespa5.txt,CANT WAITTTTTTTT 😭😭😭😭,True,-0.7748,Unpopular
aespa5.txt,Whats that 😭,True,-0.4767,Unpopular
aespa5.txt,A hit,True,0.0,Neutral
aespa5.txt,SUMPAH INI ENAK BANGETTTTT😭🔥🔥🔥🔥 YALLAAAH AESPAAAA,True,-0.8934,Unpopular
aespa5.txt,Woahhhhh🔥🔥🔥,True,-0.7351,Unpopular
aespa5.txt,"it's sound veryy good OMG, can't wait🛐🔥",True,0.4019,Popular
aespa5.txt,Bro thee movesss,True,0.0,Neutral
aespa5.txt,i like this one more than others 😍,True,0.6969,Popular
aespa5.txt,pre release tapi udah candu bgtt plisss 😭😭😭,True,-0.8519,Unpopular
aespa5.txt,Entonces van a ser canches o nooooooo 🫨,True,0.0,Neutral
aespa5.txt,i just know this is gonna be Giselle's era,True,0.0,Neutral
aespa5.txt,"WOY BARU SEKILAS TP UDAH CANDU BGTTT, MENYALA AESPAKUUUU 🔥🔥",True,-0.5859,Unpopular
aespa5.txt,TUMBEN JOR-JORAN BGT SPILL NYA?!👀😋🤡,True,0.0,Neutral
aespa5.txt,FUCK I WASNT GOING TO HEAR IT TIL THE RELEASE DAY THX AESPA FOR RUINING MY DAY,True,-0.4588,Unpopular
aespa5.txt,"Omg 😭, the bgm sounds like turkish music ❤️",True,-0.1531,Unpopular
aespa5.txt,SM please treat Giselle better!!😤,True,0.8168,Popular
aespa5.txt,the instument hit me hard🔥🔥🔥,True,-0.765,Unpopular
aespa5.txt,Step on aespa if you dare🔥🔥,True,-0.5859,Unpopular
aespa5.txt,countless replay already,True,0.0,Neutral
aespa5.txt,Is it the title track?,True,0.0,Neutral
aespa5.txt,petchahhh,True,0.0,Neutral
aespa5.txt,need to see giselle in any other hairstyle besides straight hair 😭,True,-0.296,Unpopular
aespa5.txt,karina's voice at the end oh my goddd.... so addicting😍🔥,True,0.2212,Popular
aespa5.txt,"I don’t know how to feel about, I know that’s gonna kill !",True,-0.7177,Unpopular
aespa5.txt,Ningning is so fine 😭🔥,True,-0.5263,Unpopular
aespa5.txt,already obsessed 🫦,True,-0.1779,Unpopular
aespa5.txt,"i never realized how tall is giselle, all of them are wearing platforms but not her but she still looks the same height lol",True,0.5719,Popular
aespa5.txt,winter老公中的战斗机,True,0.0,Neutral
aespa5.txt,Girlllll this atee!,True,0.0,Neutral
aespa5.txt,BUSET CEWE CEWE GUAA MENYALAAAAAAA,True,0.0,Neutral
aespa5.txt,Wth this is so good 🔥🤌,True,0.0878,Popular
aespa5.txt,Giselle outfit is so good...,True,0.5777,Popular
aespa5.txt,its gonna be lit🔥,True,-0.34,Unpopular
aespa5.txt,THE choreography spoiler from ning ning was real😭🔥,True,-0.6705,Unpopular
aespa5.txt,damn i’m finna actually cry when this album drops,True,-0.7003,Unpopular
aespa5.txt,It’s giving end of the world hip hop in livingggggg,True,0.34,Popular
aespa5.txt,the styling of this era🧎‍♀️,True,0.0,Neutral
aespa5.txt,Be even better than supernova! Comeon❤️🔥,True,0.2003,Popular
aespa5.txt,I LOVE IT ALREADY,True,0.6369,Popular
aespa5.txt,damn this is my very first time hearing the song and this definitely will go to my on-repeat playlist next week😭✨,True,-0.0964,Unpopular
aespa5.txt,Terbiussss woyy😍,True,0.4588,Popular
aespa5.txt,"AAAAAA, BRO… The amount I'm going to listen to this song is not written. And popping the speaker of course😭😭🛐🛐🛐🛐🛐🛐🤌🏼🤌🏼✨✨✨✨🙌🏽🙌🏽",True,0.875,Popular
aespa5.txt,it's clear that by the sound and the styling is the hip hop rnd from the years 2000 ❤️,True,0.3818,Popular
aespa5.txt,This song is so good👍,True,0.5777,Popular
aespa5.txt,woahhh it sounds so interesting,True,0.541,Popular
aespa5.txt,NOOO NOT THE SPOILERS I TURNED THIS ON BY ACCIDENT,True,-0.4767,Unpopular
aespa5.txt,OMFG THE BOP ITS GOING TO BE WTHHHHH,True,0.0,Neutral
aespa5.txt,THEY ARE AMAZING,True,0.5859,Popular
aespa5.txt,Honestly this era is AMAZING,True,0.8192,Popular
aespa5.txt,"Wow sounds good , HIT? Looks like it❤️‍🔥 aespa era?",True,0.7998,Popular
aespa5.txt,"why do sm hate giselle so much, this outfit is pretty but literally so simple compared to the others, and she always have straight hair. this is so unfair, just bc she’s japanese?",True,-0.6583,Unpopular
aespa5.txt,"Perfect ,superb.amazing wouuuw i ' m soo impressed n",True,0.7783,Popular
aespa5.txt,TOP1 NA MINHA CASA,True,0.0,Neutral
aespa5.txt,"My girls put it on the next level again, cant get enough of supernova, and this song is a hit alrdy 🌟🌙💙🦋 so in love with my girlsss",True,0.8651,Popular
aespa5.txt,CANT WAITTT,True,0.0,Neutral
aespa5.txt,this is so captivating jesus,True,0.0,Neutral
aespa5.txt,Ily girls,True,0.6597,Popular
aespa5.txt,it's already a HIT,True,0.0,Neutral
aespa5.txt,is this Armageddon spoiler?,True,0.0,Neutral
aespa5.txt,Nooo why would you spoilt it like that,True,0.3612,Popular
